           1           0  0.40496076115424295     
           1           1  0.59503923884575705     
           2           0  0.22967295912624497     
           2           1  0.38533236023514117     
           2           2  0.38499468063861386     
           3           0   7.5561782525842627E-002
           3           1  0.36286418394025444     
           3           2  0.43393921198246999     
           3           3  0.12763482155143296     
           4           0   4.3132375335216987E-002
           4           1  0.30985055049704202     
           4           2  0.43733407601396118     
           4           3  0.15032095482375560     
           4           4   5.9362043330024213E-002
           5           0   4.1127659082679076E-002
           5           1  0.28592121179434632     
           5           2  0.36974828763165396     
           5           3  0.18425776825819973     
           5           4   8.9867556302054841E-002
           5           5   2.9077516931066097E-002
           6           0   4.5238189417612699E-002
           6           1  0.24521709320570126     
           6           2  0.30114842503592948     
           6           3  0.20430362722993553     
           6           4  0.12872644805717073     
           6           5   5.7394881531584986E-002
           6           6   1.7971335522065320E-002
           7           0   4.6418999404407385E-002
           7           1  0.23358397855866586     
           7           2  0.26667659321024417     
           7           3  0.20998362120309708     
           7           4  0.13988981536628947     
           7           5   7.2178379988088154E-002
           7           6   2.5610482430017869E-002
           7           7   5.6581298391899940E-003
           8           0   4.9831649831649831E-002
           8           1  0.20707070707070707     
           8           2  0.23676767676767677     
           8           3  0.21306397306397307     
           8           4  0.15171717171717172     
           8           5   8.6329966329966326E-002
           8           6   3.7441077441077442E-002
           8           7   1.4141414141414142E-002
           8           8   3.6363636363636364E-003
           9           0   5.0288046087373979E-002
           9           1  0.17498799807969276     
           9           2  0.21879500720115219     
           9           3  0.20079212674027844     
           9           4  0.16142582813250120     
           9           5  0.10441670667306770     
           9           6   5.4848775804128662E-002
           9           7   2.1963514162265961E-002
           9           8   8.1613058089294293E-003
           9           9   4.3206913106096975E-003
          10           0   4.9567985447930875E-002
          10           1  0.15052296498408368     
          10           2  0.18508412914961347     
          10           3  0.19713506139154161     
          10           4  0.17894497498863118     
          10           5  0.12141882673942701     
          10           6   6.4347430650295592E-002
          10           7   3.4333788085493408E-002
          10           8   1.2050932241928150E-002
          10           9   4.5475216007276036E-003
          10          10   2.0463847203274215E-003
          11           0   4.2823156225218081E-002
          11           1  0.11062648691514670     
          11           2  0.16732751784298175     
          11           3  0.19984139571768439     
          11           4  0.18080888183980967     
          11           5  0.13362410785091197     
          11           6   8.6835844567803327E-002
          11           7   4.4805709754163363E-002
          11           8   2.1808088818398096E-002
          11           9   6.3441712926249009E-003
          11          10   2.7755749405233942E-003
          11          11   2.3790642347343376E-003
          12           0   3.3302497687326550E-002
          12           1   9.3432007400555045E-002
          12           2  0.16188714153561518     
          12           3  0.17853839037927843     
          12           4  0.18223866790009249     
          12           5  0.14986123959296949     
          12           6   9.9907493061979644E-002
          12           7   5.4579093432007397E-002
          12           8   2.4051803885291396E-002
          12           9   1.2950971322849213E-002
          12          10   4.6253469010175763E-003
          12          11   9.2506938020351531E-004
          12          12   3.7002775208140612E-003
          13           0   4.5302013422818789E-002
          13           1  0.10234899328859061     
          13           2  0.13758389261744966     
          13           3  0.15100671140939598     
          13           4  0.17785234899328858     
