           1           0  0.43406395305467838     
           1           1  0.56593604694532162     
           2           0  0.25901123796073405     
           2           1  0.30811070480730612     
           2           2  0.43287805723195982     
           3           0   5.3557696990986392E-002
           3           1  0.22290788170578174     
           3           2  0.60035481771313781     
           3           3  0.12317960359009403     
           4           0   2.4985099221653460E-002
           4           1  0.13846548278521842     
           4           2  0.54301284973003294     
           4           3  0.19825485590070824     
           4           4   9.5281712362386931E-002
           5           0   1.6702841196533771E-002
           5           1   8.8528322208985433E-002
           5           2  0.38836757674168121     
           5           3  0.24365177799174242     
           5           4  0.21993162197888277     
           5           5   4.2817859882174389E-002
           6           0   1.0867040717786986E-002
           6           1   5.4457442517144010E-002
           6           2  0.25517376263644920     
           6           3  0.23674013226252033     
           6           4  0.27585658928942514     
           6           5  0.14809246152529734     
           6           6   1.8812571051377021E-002
           7           0   9.6900776807880198E-003
           7           1   3.8159686073516455E-002
           7           2  0.16232882197485385     
           7           3  0.20132938255786018     
           7           4  0.26127172259149517     
           7           5  0.21626491551213262     
           7           6  0.10170577400496517     
           7           7   9.2496196043885641E-003
           8           0   1.0495328298988865E-002
           8           1   3.3917829258927432E-002
           8           2  0.10162549596825803     
           8           3  0.15013439139895046     
           8           4  0.23128119800332778     
           8           5  0.22654550108793037     
           8           6  0.19237168821195444     
           8           7   4.7484960962498400E-002
           8           8   6.1436068091642133E-003
           9           0   1.8525665766113468E-002
           9           1   2.4700887688151294E-002
           9           2   6.5997684291779241E-002
           9           3  0.12466229255113856     
           9           4  0.18950212273253569     
           9           5  0.21188730219992280     
           9           6  0.22269394056348901     
           9           7  0.11038209185642608     
           9           8   2.5858741798533386E-002
           9           9   5.7892705519104592E-003
          10           0   1.5806111696522657E-002
          10           1   1.7913593256059009E-002
          10           2   6.0063224446786093E-002
          10           3  0.10115911485774499     
          10           4  0.16438356164383561     
          10           5  0.16122233930453109     
          10           6  0.23814541622760801     
          10           7  0.14436248682824027     
          10           8   7.2708113804004215E-002
          10           9   1.8967334035827187E-002
