          11           3  0.15381258960453792     
          11           4   6.2289067578518077E-002
          11           5   5.5289895724806110E-002
          11           6   2.2742856125165856E-002
          11           7   1.2716052680789680E-002
          11           8   6.6251703042769765E-003
          11           9   0.0000000000000000     
          11          10   0.0000000000000000     
          11          11   0.0000000000000000     
          12           0   6.7939953485094101E-002
          12           1  0.33927690464444293     
          12           2  0.20602814386731508     
          12           3  0.33309840956609582     
          12           4   1.7125942631616042E-002
          12           5   0.0000000000000000     
          12           6   2.4197148025465739E-002
          12           7   0.0000000000000000     
          12           8   1.2333497779970401E-002
          12           9   0.0000000000000000     
          12          10   0.0000000000000000     
          12          11   0.0000000000000000     
          12          12   0.0000000000000000     
          13           0   5.4562858966177415E-002
          13           1  0.60331844288449277     
          13           2  0.12188895979578815     
          13           3   7.6898532227185720E-002
          13           4   1.0465858328015316E-002
          13           5   0.0000000000000000     
          13           6   5.1052967453733250E-002
          13           7   0.0000000000000000     
          13           8   0.0000000000000000     
          13           9   7.4537332482450550E-002
          13          10   7.2750478621569879E-003
          13          11   0.0000000000000000     
          13          12   0.0000000000000000     
          13          13   0.0000000000000000     
          14           0  0.24300867888138861     
          14           1  0.20607521697203474     
          14           2   4.5998071359691417E-002
          14           3  0.15380906460945035     
          14           4  0.24493731918997111     
          14           5  0.10617164898746385     
          14           6   0.0000000000000000     
          14           7   0.0000000000000000     
          14           8   0.0000000000000000     
          14           9   0.0000000000000000     
          14          10   0.0000000000000000     
          14          11   0.0000000000000000     
          14          12   0.0000000000000000     
          14          13   0.0000000000000000     
          14          14   0.0000000000000000     
          15           0  0.29434409238969500     
          15           1  0.70565590761030506     
          15           2   0.0000000000000000     
          15           3   0.0000000000000000     
          15           4   0.0000000000000000     
          15           5   0.0000000000000000     
          15           6   0.0000000000000000     
          15           7   0.0000000000000000     
          15           8   0.0000000000000000     
          15           9   0.0000000000000000     
          15          10   0.0000000000000000     
          15          11   0.0000000000000000     
          15          12   0.0000000000000000     
          15          13   0.0000000000000000     
          15          14   0.0000000000000000     
          15          15   0.0000000000000000     
          16           0  0.20511811023622048     
          16           1   0.0000000000000000     
          16           2  0.75925196850393695     
          16           3   0.0000000000000000     
          16           4   0.0000000000000000     
          16           5   0.0000000000000000     
          16           6   0.0000000000000000     
          16           7   3.5629921259842524E-002
          16           8   0.0000000000000000     
          16           9   0.0000000000000000     
          16          10   0.0000000000000000     
          16          11   0.0000000000000000     
          16          12   0.0000000000000000     
          16          13   0.0000000000000000     
          16          14   0.0000000000000000     
          16          15   0.0000000000000000     
          16          16   0.0000000000000000     
          18           0   0.0000000000000000     
          18           1   0.0000000000000000     
          18           2   1.0000000000000000     
          18           3   0.0000000000000000     
          18           4   0.0000000000000000     
          18           5   0.0000000000000000     
          18           6   0.0000000000000000     
          18           7   0.0000000000000000     
          18           8   0.0000000000000000     
          18           9   0.0000000000000000     
          18          10   0.0000000000000000     
          18          11   0.0000000000000000     
          18          12   0.0000000000000000     
          18          13   0.0000000000000000     
          18          14   0.0000000000000000     
          18          15   0.0000000000000000     
          18          16   0.0000000000000000     
          18          17   0.0000000000000000     
          18          18   0.0000000000000000     
          19           0  0.21428571428571430     
          19           1   0.0000000000000000     
          19           2  0.78571428571428581     
          19           3   0.0000000000000000     
          19           4   0.0000000000000000     
          19           5   0.0000000000000000     
          19           6   0.0000000000000000     
          19           7   0.0000000000000000     
          19           8   0.0000000000000000     
          19           9   0.0000000000000000     
          19          10   0.0000000000000000     
          19          11   0.0000000000000000     
          19          12   0.0000000000000000     
          19          13   0.0000000000000000     
          19          14   0.0000000000000000     
          19          15   0.0000000000000000     
          19          16   0.0000000000000000     
          19          17   0.0000000000000000     
          19          18   0.0000000000000000     
          19          19   0.0000000000000000     
